Price,Close,High,Low,Open,Volume
Ticker,AAP,AAP,AAP,AAP,AAP
Date,,,,,
2019-12-11,138.21751403808594,139.5917127356668,136.3291119708292,138.18205686808014,944900
2019-12-12,138.41258239746094,139.93749796324482,137.81857663480588,137.94269704001573,710300
2019-12-13,137.60581970214844,138.7583606345384,136.72810234177481,138.50125888774193,768600
2019-12-16,136.08973693847656,137.96927816198732,136.0010737181529,137.8362968596099,659200
2019-12-17,140.06161499023438,140.84180810594114,136.2404652561774,136.98518766947427,941700
2019-12-18,140.10592651367188,140.78859539202386,138.75832410562973,140.1945897288735,564900
2019-12-19,138.78439331054688,140.5316161613985,138.56266465976105,139.6624436396261,734700
2019-12-20,140.2389678955078,140.7533801183537,138.4385318821703,139.9285558264905,1269200
2019-12-23,141.8797607421875,142.08374735558976,139.15692582743384,140.32765985199453,683600
2019-12-24,142.4119415283203,143.73343615656137,141.755619586388,142.01281896998748,324200
2019-12-26,141.2589111328125,142.85536033420811,140.52277029180104,142.3764188071671,482300
2019-12-27,140.44296264648438,141.68463794127868,140.13253705616296,141.4363028823198,487200
2019-12-30,141.12588500976562,142.13696738603292,139.6269967648504,140.442970326905,563400
2019-12-31,142.0482940673828,142.18132588949163,140.57601208089062,141.16137916466425,609600
2020-01-02,141.38308715820312,142.7489299534763,139.71568305495796,142.32321465190674,944900
2020-01-03,141.3919677734375,141.57822585184903,139.46736411833785,140.15915663830003,567000
2020-01-06,139.06822204589844,140.9218704460005,138.7400544175559,139.9019239955216,880200
2020-01-07,137.4185333251953,139.60033539323896,135.1746407468601,139.15687814798312,1129500
2020-01-08,135.83985900878906,138.40304195628627,135.82211692544033,137.33874702051563,825700
2020-01-09,135.5827178955078,136.56719427690476,133.25900447752196,136.38981394930877,1177400
2020-01-10,132.15919494628906,136.1414480377336,131.8044343712165,135.85762875107676,1416100
2020-01-13,128.83322143554688,130.37645784940565,126.61593473742774,128.89531195905133,2138700
2020-01-14,132.06163024902344,132.22128197683776,128.0173002543687,129.12594393857222,1568400
2020-01-15,133.2234649658203,134.35871471555757,131.10373934353416,132.66470436611175,1208800
2020-01-16,134.75784301757812,134.81105574268344,133.12592295919848,133.69354791573255,677000
2020-01-17,133.96852111816406,134.88204253774745,133.35654756784612,134.615965315881,817400
2020-01-21,132.15028381347656,133.58708122631398,131.13920164643474,133.58708122631398,797300
2020-01-22,130.95297241210938,133.01948564011659,130.20796718482043,132.03500961361095,1204300
2020-01-23,132.79776000976562,133.15253407855258,129.46296496265003,129.5516618631585,1312600
2020-01-24,125.65811920166016,133.0372589966333,125.24128157406052,133.0372589966333,1277100
2020-01-27,123.33436584472656,125.64034966177937,123.33436584472656,124.07050672837615,937300
2020-01-28,122.90867614746094,124.3809582214541,121.83550309676158,123.97297138732714,924000
2020-01-29,122.88203430175781,124.54942473393194,122.48292539369864,123.32549165143341,913400
2020-01-30,119.97294616699219,121.93301992684479,118.34101295739121,121.46295625412485,1018300
2020-01-31,116.85102081298828,119.36985550890986,116.62929212074353,119.1481268166651,1280700
2020-02-03,117.64921569824219,119.21019404784252,117.37427433891288,117.76451892631296,1014200
2020-02-04,116.6825180053711,119.40535314927747,116.6647759186812,118.92641154137847,822300
2020-02-05,121.52508544921875,122.07496836590943,117.29449751512934,117.70248433068048,1199400
2020-02-06,119.17474365234375,121.80888183040766,118.81998312686741,121.62263729116887,873000
2020-02-07,117.89759826660156,119.18363577570756,116.301162176984,118.84660376275583,895500
2020-02-10,115.90202331542969,117.329956730928,115.24571500348704,117.22353128212569,780800
2020-02-11,117.17030334472656,117.81774729628918,115.99956942692009,116.15035683747402,558100
2020-02-12,119.13040161132812,119.54723911387056,117.55168082761696,117.86210641877695,595100
2020-02-13,119.44082641601562,120.77119874882922,118.11045408320201,118.65147270654278,949700
2020-02-14,118.48295593261719,119.51178044453461,116.68251980338526,119.51178044453461,1122500
2020-02-18,125.7734146118164,133.62261781425397,124.84215115052314,128.94857195163837,2881700
2020-02-19,124.27450561523438,126.31441249598812,122.16365745507325,125.50731672695021,1015600
2020-02-20,126.36761474609375,126.70464669494861,123.76008311352233,124.30110167356773,671600
2020-02-21,124.70909881591797,126.05721319037302,124.05277694854914,125.60487795118429,791800
2020-02-24,124.08826446533203,124.91308881014346,121.1170941954959,121.87984153581745,1199400
2020-02-25,122.03948211669922,124.8598646899041,120.74458055170065,124.8598646899041,1565700
2020-02-26,119.32550048828125,123.23679765192243,118.91752729565,123.23679765192243,1164800
2020-02-27,118.96189880371094,122.49181628483208,114.97078178940524,118.10159027574527,997000
2020-02-28,117.9419174194336,117.9419174194336,113.39204727457206,116.44302935516139,1909200
2020-03-02,117.9507827758789,118.35875593142156,113.56054448387806,118.35875593142156,1403000
2020-03-03,115.59163665771484,120.31889535781734,114.34108322637314,116.64706770119119,1241000
2020-03-04,117.87097930908203,117.98628257135312,113.58719245077634,116.38096884240993,861300
2020-03-05,112.56721496582031,115.09492733847019,111.75125504503639,114.58051517538463,1157100
2020-03-06,113.44527435302734,113.95080874744839,107.76901832788423,109.80891829059529,1207800
2020-03-09,115.61822509765625,117.24128096326969,105.93311616507116,106.36770256462184,1736700
2020-03-10,119.91085815429688,121.8177327746205,115.24569196022482,118.61597034195928,1322500
2020-03-11,111.41424560546875,117.78229448270028,109.45416460402173,117.489610958966,2077500
2020-03-12,96.82447814941406,106.7224496512279,96.69143958837675,105.01070397465783,1721300
2020-03-13,100.8333511352539,102.27014885696168,93.25909752878958,101.17924738430379,1251600
2020-03-16,84.47864532470703,95.33448194736906,83.26356945990516,91.20146197821148,1416100
2020-03-17,88.91320037841797,90.39434633180475,82.16377884078135,86.16376610906815,1475700
2020-03-18,78.70480346679688,83.777956303654,69.67601213708794,82.15490088417847,1649400
2020-03-19,76.4634780883789,79.53197596334886,72.59450044166998,76.91708442332094,1185000
2020-03-20,66.73323059082031,79.15843821420712,65.58587713275243,76.92599047242817,1548500
2020-03-23,69.81951141357422,71.10027914469956,63.44236785953622,66.6798580370007,1476000
2020-03-24,76.82814025878906,77.92213045825665,72.41661539815065,73.56396865612011,1668300
2020-03-25,80.37693786621094,85.92692022028874,75.66300621815665,77.6730985691627,1173700
2020-03-26,86.38053131103516,86.85192314438717,80.56371975953641,81.31082980807756,1713800
2020-03-27,85.02857208251953,89.12879985923698,81.2930098549046,82.80502152185878,761500
2020-03-30,85.82907104492188,87.04757947049832,79.92331996355013,83.97018561312456,1046400
2020-03-31,83.00071716308594,86.61176206391815,82.62716219798045,84.99301709605479,1268600
2020-04-01,79.30961608886719,82.44926904085868,77.48630832538011,79.71874866192876,1163400
2020-04-02,78.63367462158203,79.95001324458917,72.87912253792396,78.0110761608708,3036900
2020-04-03,75.28945922851562,77.29955179348815,73.58177321252141,76.61469409434793,1148400
2020-04-06,85.21538543701172,87.43004761472952,78.74040456062286,79.5497805630418,1378300
2020-04-07,88.44396209716797,92.25068012329741,86.70069901911516,90.92544569698349,1255800
2020-04-08,91.18340301513672,92.45527482949686,88.01706763913853,90.56970737446024,680900
2020-04-09,95.04347229003906,96.77783949813697,91.91270842498578,93.05117233047586,1137200
2020-04-13,97.83626556396484,97.8807393080629,92.14397239218604,96.96463039412365,1175500
2020-04-14,102.63023376464844,103.46629122899677,98.85019653605924,98.93913723134862,922500
2020-04-15,99.60620880126953,100.46005174332701,96.8490063618826,98.68121058427215,835100
2020-04-16,104.5335922241211,105.14729455197575,98.69009970183296,100.36220783007603,1139500
2020-04-17,105.71652221679688,109.75449214096011,102.85258709279748,108.06459181712458,949600
2020-04-20,102.6391372680664,104.93384401492983,102.35452295118152,103.91100898102647,941400
2020-04-21,100.95812225341797,104.24007926455832,100.47783437199112,102.70138560874142,777900
2020-04-22,100.52229309082031,103.47516861990509,99.97975287637705,102.34560766989146,751200
2020-04-23,100.85138702392578,105.2895932900555,100.32663220131717,101.83864429312,895300
2020-04-24,104.5869369506836,105.21843137818927,101.39392111313512,102.41675588502066,1011400
2020-04-27,105.79655456542969,107.69991369115914,104.4802161647375,105.38742199301244,774400
2020-04-28,107.59321594238281,109.61219781012977,106.677113768596,108.07350390243182,776000
2020-04-29,111.09752655029297,112.7696347774376,109.39873000605171,110.13695070702798,938400
2020-04-30,107.53984069824219,109.77228136686477,105.6453706060548,109.69223677545753,750000
2020-05-01,103.69754791259766,106.187928388926,103.1461114653076,104.9694196839222,501700
2020-05-04,106.82828521728516,107.0951140526559,102.28334641211383,102.66579745708434,460300
2020-05-05,107.78886413574219,109.92346774019248,107.61987208252312,108.4114557227503,440100
2020-05-06,107.7621841430664,109.34535144606484,106.348002109954,108.34030200248938,683800
2020-05-07,106.38358306884766,111.09751427898617,105.78767298191299,108.9540076869291,904500
2020-05-08,111.04415130615234,111.80905350131783,107.73550586394633,108.42036346893268,911500
2020-05-11,112.01362609863281,112.41386263133717,109.39872751345958,110.38598486558661,851200
2020-05-12,110.73286437988281,112.90305280904605,110.29705018715009,112.68958697992987,1010600
2020-05-13,106.05448913574219,111.22202639779485,105.55641587125106,110.07467324002982,1178700
2020-05-14,107.73550415039062,107.85113315979706,103.84874085673708,104.7559467930384,1385500
2020-05-15,112.120361328125,112.98310041633897,105.6009133324101,106.65042993677234,1307700
2020-05-18,116.61192321777344,118.19509063454416,113.98813543637118,116.16721296426526,1806600
2020-05-19,120.80111694335938,126.11984853110553,120.29414066800733,124.82128843488243,3755600
2020-05-20,120.71216583251953,124.66119549788374,120.10735276276574,122.94460666970451,1216300
2020-05-21,119.88497924804688,120.97897619823434,115.68692711301976,120.57873970080252,1512800
2020-05-22,118.71987915039062,119.36916607614269,116.86099302062473,118.55088703468759,682600
2020-05-26,120.58763885498047,123.33594507584246,119.70710763163032,122.40205079134631,813400
2020-05-27,126.03981018066406,126.10206257091849,121.23693037924839,122.29534315691636,815200
2020-05-28,123.13139343261719,126.72464678430283,122.74004618638295,126.64460218524994,1069900
2020-05-29,123.91407012939453,125.2392979838892,121.40589781408987,122.47319969596174,1324300
2020-06-01,124.33208465576172,125.07920818366993,123.17584887287553,124.12752174253289,841000
2020-06-02,124.06526947021484,125.71959213026621,123.56718259402801,125.59507380408942,540300
2020-06-03,126.58232879638672,128.63688792674594,124.30540097530607,124.30540097530607,519300
2020-06-04,126.47557067871094,126.91139153464376,125.04360337662018,125.479424232553,498400
2020-06-05,129.94432067871094,132.66594482257474,128.5746057173885,129.02821878901761,929300
2020-06-08,130.16668701171875,132.7371115441943,129.03711925126345,130.1044210665184,920500
2020-06-09,128.2633514404297,129.59748234815777,126.59123635986977,129.16166136589996,717100
2020-06-10,124.85684204101562,128.36116064307393,124.84793915113077,128.36116064307393,864900
2020-06-11,118.40855407714844,123.47824815159561,117.04774181430946,121.59268105725236,943000
2020-06-12,120.72106170654297,122.108555756945,116.78982403990985,121.89510348548755,682700
2020-06-15,122.60662841796875,123.97633009543742,115.91818207257798,116.65640275869052,1074000
2020-06-16,126.88473510742188,128.08544467095368,122.95349802312849,127.22270567765949,1018900
2020-06-17,132.2034912109375,133.4397854308458,126.95591455296304,128.1744165590034,1382700
2020-06-18,131.59764099121094,132.60437013688139,129.73561009779888,131.32144470395704,588200
2020-06-19,129.0941619873047,134.1456848495696,128.98725605391346,134.05658750884652,1042900
2020-06-22,135.06332397460938,135.66023806505385,128.76452020621247,129.2812548504058,1790600
2020-06-23,133.6111297607422,136.72934640644587,133.44185296773725,135.8740581449693,1210300
2020-06-24,127.4013900756836,132.57762619667082,127.18756466690806,132.35489649374128,1073200
2020-06-25,127.32122802734375,127.83796264000662,124.79102151927923,126.37685613309037,920600
2020-06-26,124.71974182128906,128.17649791235954,124.36336610435053,127.37467633934911,1079400
2020-06-29,127.17869567871094,127.98943528508516,123.62392373915579,126.05614255827847,676500
2020-06-30,126.91141510009766,127.7221546927881,125.1117548247843,126.89359291280067,746100
2020-07-01,126.46595001220703,127.9983317880072,124.4346557688152,126.83123006681706,709500
2020-07-02,126.36795043945312,129.72671894875268,124.99594113119332,128.5061642424579,467000
2020-07-06,123.80211639404297,128.56852512507973,123.169557890993,128.42597481532962,841300
2020-07-07,121.77082824707031,123.80213650512137,121.5837428301847,122.87557293557555,799000
2020-07-08,121.56587982177734,122.02025715605767,118.42984152255742,121.42332953673476,1361200
2020-07-09,119.1604232788086,121.88663340452189,117.8864155589455,120.87989052494763,543000
2020-07-10,119.78404998779297,120.0780548723177,117.51220394871594,118.76840292959132,614900
2020-07-13,120.38988494873047,124.28319650334016,119.427690828351,120.47006439350926,1064000
2020-07-14,123.4635238647461,124.35444262815658,118.97328568432602,120.24730658506057,1069800
2020-07-15,128.0072021484375,128.26557620416534,124.9246308218821,125.44136533899623,912000
2020-07-16,129.49510192871094,131.46402560755212,127.3836143310385,127.82016960189083,941400
2020-07-17,129.05853271484375,130.27018315336184,127.42814923985901,130.25236096613997,386500
2020-07-20,129.0941619873047,129.77126915037067,127.374694784983,129.36144041512833,417700
2020-07-21,131.30368041992188,131.92732116182574,129.21001479244254,129.52184196056876,756100
2020-07-22,133.103271484375,133.70019908017997,130.87597434712413,130.87597434712413,493800
