Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2020-01-22,73.79251861572266,74.64984900063922,73.74186276485368,74.04330485960594,32216000
2020-01-23,73.82727813720703,74.26776808793879,73.60133106334078,73.87644879125217,27024000
2020-01-24,72.83706665039062,74.26653171820506,72.76455716837988,74.1719261290208,35692000
2020-01-27,71.20770263671875,71.41478920034972,70.57701648729619,71.06369150781515,35104000
2020-01-28,72.13436889648438,72.30520453483493,71.13669483054908,71.65962086304285,31548000
2020-01-29,72.4358139038086,72.77349940796584,71.84534923411006,72.4442552836585,21554000
2020-01-30,72.29724884033203,72.36875807813423,71.3318551861541,71.50864675414853,26788000
2020-01-31,71.2240982055664,73.00689625279898,70.941031637002,72.9458137062416,48344000
2020-02-03,73.7920150756836,73.99363823460793,72.45367770699539,72.60315224220815,60736000
2020-02-04,71.86172485351562,72.9756003128433,70.83028543793051,72.35832643111584,78660000
2020-02-05,71.9193344116211,72.69453183289252,71.04184021035354,72.62401525254852,39724000
2020-02-06,73.30982208251953,73.5963591584658,71.98588197112542,72.02362569501838,33588000
2020-02-07,73.45880889892578,73.78706035093559,72.81918117631908,72.86635893989194,23446000
2020-02-10,74.92129516601562,74.96201686466415,73.2149771862286,73.2149771862286,28398000
2020-02-11,74.92675018310547,75.96166771448218,74.77022096189218,75.07672483316374,26892000
2020-02-12,75.39752960205078,75.51795943123352,74.89298673750011,75.20931868546857,23352000
2020-02-13,75.21826171875,75.84000639352533,74.71868213211165,75.12042810921417,18590000
2020-02-14,75.52019500732422,75.52019500732422,74.85474309784867,75.26493802395396,23956000
2020-02-18,75.4670639038086,76.06099907901446,75.1154736179692,75.23515328724112,22414000
2020-02-19,75.815673828125,76.0846310031763,75.55296812288319,75.7352230948315,18986000
2020-02-20,75.3915786743164,75.96217498532641,74.82893120236896,75.5827675764969,21932000
2020-02-21,73.75079345703125,75.09682947062728,73.51888289776024,74.88900032803208,34634000
2020-02-24,70.59638977050781,71.36016787022542,70.0898615612343,70.82085164728578,57342000
2020-02-25,68.95065307617188,71.41826363554055,68.65021121542527,71.16301421993741,49566000
2020-02-26,69.18553924560547,70.3038930958197,68.48135853104596,69.33253592785813,44048000
2020-02-27,65.4565658569336,68.11904040245773,65.41087329449262,67.64011718123767,59566000
2020-02-28,66.51134490966797,66.60122968273528,63.11806590820636,63.440857722867264,75782000
2020-03-02,68.9834213256836,69.07082823713633,65.8898455959875,67.1211653604801,48630000
2020-03-03,66.6136474609375,70.0282760870977,66.14733327280929,69.4954235267835,48046000
2020-03-04,68.85479736328125,68.93277023558767,66.69905582632043,67.49957731533306,38266000
2020-03-05,65.50375366210938,67.48370438452919,64.81148471358118,67.0511632155031,51226000
2020-03-06,64.47926330566406,64.86710456727481,62.62395931613771,63.41901761072739,53212000
2020-03-09,60.364906311035156,62.31158374927824,59.59219431268793,59.85539256469915,67308000
2020-03-10,63.58437728881836,63.62212101344055,60.52431674969943,62.5718058305141,52228000
2020-03-11,60.35745620727539,62.6194766827972,59.397029637217365,62.060303545096545,52170000
2020-03-12,55.36661148071289,59.287779834392445,55.28666086053564,55.917343269090544,84534000
2020-03-13,60.571990966796875,60.57347995332645,55.47750501442033,58.549333478932624,74002000
2020-03-16,53.84800338745117,57.22176643234208,53.35686516792831,54.427537393440815,85048000
2020-03-17,55.60945129394531,56.15869029332871,52.44162684986951,54.284018412682315,77230000
2020-03-18,54.46726608276367,54.94897026257438,51.511491499298955,52.46645848002609,84668000
2020-03-19,55.38548278808594,57.50497742074177,52.645137610709675,54.28104124933974,73022000
2020-03-20,53.251590728759766,56.810734761928465,52.91241245924176,56.400043458327744,72036000
2020-03-23,52.471923828125,53.20192884609394,50.332363822196605,52.70532720543696,80882000
2020-03-24,56.33747100830078,56.36428792205086,54.16036801606106,54.81340040571411,66890000
2020-03-25,54.74983215332031,57.05455969067583,53.93143138205992,55.94068413874498,81630000
2020-03-26,57.69269561767578,58.100901458540704,54.30487622162832,55.21216912318002,71434000
2020-03-27,55.15803909301758,57.1424602930449,54.9196724328834,55.90095622093427,64170000
2020-03-30,56.95126724243164,57.190134018651946,54.451376356117265,55.8696682045626,51482000
2020-03-31,57.74533462524414,58.366086677430644,56.52022073924125,56.97510802494447,49728000
2020-04-01,54.90526580810547,56.10058852822429,54.499545412012,55.71869949311908,46884000
2020-04-02,55.66109848022461,55.96005136655423,54.44740394113542,54.53977036171498,39298000
2020-04-03,54.52090072631836,55.795177659080736,53.62354197540714,55.570465724724194,46268000
2020-04-06,58.9426383972168,59.32700907022602,56.16266282319555,56.513264193015694,53294000
2020-04-07,58.922279357910156,60.83369851021976,58.70973316720613,60.63505710426919,47746000
2020-04-08,60.10270309448242,60.539214843926615,59.00422126942858,59.91498849334528,39502000
2020-04-09,60.160797119140625,60.8619998275224,59.430049586958845,60.788005161093324,43508000
2020-04-13,60.46422576904297,60.610726127767364,58.97631149130826,60.04807488064795,34796000
2020-04-14,63.03016662597656,63.66780520695061,61.42614549120685,61.83137335877478,49408000
2020-04-15,62.69446563720703,63.587853741292676,61.59846549641983,61.857193000997036,33434000
2020-04-16,62.7441291809082,63.51535224599527,61.708715187921946,63.27201849661443,50362000
2020-04-17,63.72640609741211,64.28160487051998,63.129492966991336,63.80586418111476,38980000
2020-04-20,62.900062561035156,63.64446870036649,62.63984226827033,63.11806837981865,33910000
2020-04-21,60.403648376464844,62.28725813189881,60.074400471668426,61.92622623528024,43060000
2020-04-22,62.7312126159668,63.84374694238709,61.677919492134386,61.8537184049048,41848000
2020-04-23,63.38175964355469,64.22598088095572,62.85337782412955,63.14537830328555,31324000
2020-04-24,63.53074264526367,63.584869009749326,62.047890156200104,62.6299058083651,32792000
2020-04-27,63.360408782958984,64.36702430836527,63.018748885356715,64.35957558686549,32012000
2020-04-28,61.264251708984375,63.96476934334331,61.19125348198349,63.958813397277744,59026000
2020-04-29,66.61810302734375,67.5373114766577,65.81658890428255,66.61711036981484,75872000
2020-04-30,66.97467803955078,67.18126451164983,65.67506931502436,65.79376390105523,53378000
2020-05-01,65.58171081542969,67.1440176191019,65.10447737169582,65.97353023284143,41450000
2020-05-04,65.88909912109375,65.93181371039051,64.50854722753725,64.9669125826129,30080000
2020-05-05,67.09635162353516,68.23009572109602,66.4184951214104,66.44134140733762,33030000
2020-05-06,66.90713500976562,68.09004196319698,66.90664246970033,67.62175002419323,24308000
2020-05-07,68.16155242919922,68.41183856226588,67.30292626177416,67.8328008735499,27952000
2020-05-08,68.94668579101562,69.46265563072474,68.30656553930811,68.68646549692158,27738000
2020-05-11,69.68612670898438,70.3451150522961,68.38959446055027,68.44561521374237,28242000
2020-05-12,68.31947326660156,70.26912866499187,68.27130284922856,69.87780938011281,27812000
2020-05-13,67.00794982910156,68.80326603129674,65.9685614229895,68.38453118019004,36252000
2020-05-14,67.34563446044922,67.4096949741675,65.74558408249679,66.29730468858001,32062000
2020-05-15,68.19284057617188,68.25690109642692,66.49495642044602,67.04122125427448,34154000
2020-05-18,68.7266845703125,69.14308552192315,67.25227724099612,67.62472846340052,36448000
2020-05-19,68.20748901367188,69.1269476897765,68.20748901367188,68.87850289322596,25612000
2020-05-20,69.85794830322266,70.04169607289217,68.8910693426762,69.00677080232748,33108000
2020-05-21,69.66326904296875,70.29345505378288,69.19894777802982,69.9215039863047,27700000
2020-05-22,70.04168701171875,70.15788857398324,69.11850026676878,69.36084512261117,26188000
2020-05-26,70.36943817138672,71.56029390552685,70.1266007759835,71.37506096232993,41212000
2020-05-27,70.41016387939453,70.60383821218231,69.09168715665855,70.38086911158055,33716000
2020-05-28,70.35504150390625,71.55234573499438,69.32558734289624,69.36829435363889,33844000
2020-05-29,70.96039581298828,71.14165812703393,70.18719129549719,70.3654680591171,36418000
2020-06-01,71.10441589355469,71.40932849735742,70.41811058181692,70.437478772262,24342000
2020-06-02,71.4719009399414,71.4912691316603,70.45932945206445,71.04134512872544,25562000
2020-06-03,71.33086395263672,71.83600546103794,71.00296109058361,71.42621213078971,25124000
2020-06-04,70.12909698486328,71.45899318822453,69.7591311592007,71.0339007571692,29686000
2020-06-05,71.4306869506836,71.76142383132131,69.82219499499713,70.17825601372202,34698000
2020-06-08,71.8388900756836,71.90742134684552,70.63363688396181,70.63363688396181,28084000
2020-06-09,72.31314086914062,72.90112004210671,71.67004267427679,71.77681020500805,28184000
2020-06-10,72.79434967041016,73.21194027519641,72.31860145267983,72.48098811657447,30504000
2020-06-11,69.71491241455078,72.22945026843763,69.62353488139478,71.63377999052126,39826000
2020-06-12,70.17874908447266,71.36165610250637,68.82998487354737,70.93904912586369,38928000
2020-06-15,70.50997924804688,70.75579461791511,68.92433371669215,69.06735219051745,30078000
2020-06-16,71.64571380615234,72.25653170525558,70.81042644799199,71.76986421688697,34184000
2020-06-17,72.06285858154297,72.50384109038218,71.08256740683144,71.8662062674768,30992000
2020-06-18,71.31000518798828,72.07726138513739,70.86555217884707,71.96552298583306,31638000
2020-06-19,71.09945678710938,71.89799316545846,70.58447955372054,71.7092820955755,63158000
2020-06-22,72.099609375,72.14380158720957,70.67684292152231,70.96437266985775,30848000
2020-06-23,72.72283935546875,73.2954740398959,71.77085787242056,72.28732025413952,28596000
2020-06-24,71.11186981201172,73.26960459490877,71.00162418471108,72.57882848449881,35120000
2020-06-25,71.57669067382812,71.6546559889747,70.51744142961496,71.00907984073605,24610000
2020-06-26,67.5328598022461,71.1853627454788,67.14004772285006,71.08306595981846,85354000
2020-06-29,69.27444458007812,69.30573224526039,66.89274779067699,67.44744649601418,36204000
2020-06-30,70.2000961303711,70.45038982710655,68.72767418167281,69.04947711567303,40848000
2020-07-01,71.41329193115234,71.6596073987426,70.01187922203576,70.07544719279852,35504000
2020-07-02,72.73724365234375,73.64354014024406,71.82945438911075,71.85527864461241,37182000
2020-07-06,74.2767105102539,74.81750435855518,73.1424664907637,73.50002027573657,31280000
2020-07-07,73.75428771972656,75.32453585801346,73.67333686045679,73.99364705161962,29164000
2020-07-08,74.29161071777344,74.78224884952299,73.77663352782716,74.20818200334445,24994000
2020-07-09,75.03599548339844,75.61851114994542,73.89853123403758,74.81054099128443,28466000
2020-07-10,76.56304931640625,76.66683886384615,74.31841565051266,74.79564903722256,37126000
2020-07-13,75.05339050292969,78.32062845929656,74.75061476268897,76.9732510304685,36928000
2020-07-14,75.51225280761719,75.62994715584107,73.67085759265213,74.00904319407056,31700000
2020-07-15,75.16761779785156,76.24475002117451,74.39093505432963,75.63889535010237,32214000
2020-07-16,75.38412475585938,75.41839038766379,73.81039112568035,74.49024035607862,30386000
2020-07-17,75.262451171875,75.65427055818434,74.41177391177511,75.56389325060115,29134000
2020-07-20,77.75391387939453,77.98086118912214,74.66902175040603,75.24805943564259,31146000
2020-07-21,77.39139556884766,78.81019145902654,77.1858017487569,78.81019145902654,24324000
2020-07-22,77.89146423339844,77.96645156030748,76.7795740339241,77.49468155363509,18640000
2020-07-23,75.26891326904297,78.05931949471388,74.85733162804239,77.81598954302726,32552000
2020-07-24,75.0797119140625,75.3660519890377,73.91418778068258,74.43711380413019,30880000
2020-07-27,75.98997497558594,76.5248128096962,75.24556515459534,75.26493334342516,24920000
2020-07-28,74.50713348388672,75.80524946511352,74.37404914617177,75.74069640054633,34044000
2020-07-29,75.58375549316406,76.04221934410337,74.55628665022627,74.80409491291189,22130000
2020-07-30,76.05205535888672,76.37087274245455,74.10388519012398,74.34125918255745,33428000
2020-07-31,73.64402770996094,74.93469468226937,72.20735672643626,74.73903506146729,68798000
2020-08-03,73.22142028808594,74.0169708911525,72.78390837510678,73.82677467694734,46604000
2020-08-04,72.75065612792969,73.77316187532486,72.43680955247252,73.3267159173788,38070000
2020-08-05,73.1797103881836,73.61672225544746,72.6756600275489,72.96567520295099,39590000
2020-08-06,74.4952163696289,74.60894009584906,72.80181037519235,73.08735482982684,39908000
2020-08-07,74.21662139892578,75.32676885402968,73.57848646985086,74.49024635782685,31556000
2020-08-10,74.29656219482422,74.69260225535274,73.1533843953107,73.8535944370824,25786000
2020-08-11,73.51293182373047,74.98684662304764,73.39772291210686,74.11481579178248,29088000
2020-08-12,74.8189926147461,75.10533266498275,73.75775067614931,73.77414089337864,28740000
2020-08-13,75.4064712524414,76.34008469384933,74.8877735437597,75.0037250475616,29104000
2020-08-14,74.87411499023438,75.57780319699117,74.63326289685403,75.26791971865897,27096000
2020-08-17,75.38314056396484,75.76204787160965,74.88603878818462,75.218760989836,27566000
2020-08-18,77.40032958984375,77.59251114525708,75.66768730796404,75.79034493896614,40542000
2020-08-19,76.8505859375,78.14919419688756,76.67280172628168,77.13761552307406,33212000
2020-08-20,78.54997253417969,78.75457370010795,76.38727433165317,76.6479871835819,34138000
2020-08-21,78.48392486572266,79.34304363352457,77.86739346777892,78.31557465655982,28930000
2020-08-24,78.87027740478516,80.15995194578811,78.49137010472516,79.1573070347942,28198000
2020-08-25,79.86446380615234,80.03330652773612,78.56584792351784,78.56584792351784,44942000
2020-08-26,82.05746459960938,82.39713539106306,79.63503884299774,79.85354477576797,79868000
2020-08-27,81.16108703613281,82.18756319004888,80.7350020229949,82.1220099009033,37232000
2020-08-28,81.66165924072266,81.7987217645733,80.9833028021912,81.1193726684443,29980000
2020-08-31,81.15364074707031,81.83820321061815,80.96145919937325,81.83448263889986,36468000
2020-09-01,82.47112274169922,82.72041619584756,81.05630528794843,81.27530374134646,36506000
2020-09-02,85.82666778564453,86.06999773421208,82.75021705698761,83.11994036448972,50224000
2020-09-03,81.53404235839844,84.90467580647075,80.20413874830675,84.90467580647075,62156000
2020-09-04,79.01130676269531,81.696430593167,76.85471630763008,80.66101287251233,52172000
2020-09-08,76.09873962402344,77.66179665496126,75.88122634285476,76.15435876646477,52218000
2020-09-09,77.31888580322266,77.91679155012265,76.28054315583707,77.34719549044677,35494000
2020-09-10,76.08036041259766,78.66571837375648,75.77172722974485,77.50163402685257,32372000
2020-09-11,75.51921081542969,78.22469569220368,74.35914248627901,76.27801809213614,31942000
2020-09-14,75.44768524169922,77.66848767072217,75.27189391194321,76.427233722132,33932000
2020-09-15,76.54816436767578,77.4485049291631,76.071180961901,76.27801749174402,26622000
2020-09-16,75.52813720703125,77.5691701315766,75.47450338435272,77.2483674306839,26234000
2020-09-17,74.26826477050781,74.90233058157726,73.0004438275072,74.29161117111855,37596000
2020-09-18,72.50334930419922,74.6393822566553,71.36812004181954,74.39142996934369,62078000
2020-09-21,71.0716323852539,71.92578773304085,69.84949659000128,71.51360750076257,57776000
2020-09-22,72.77498626708984,72.97660186440348,71.23899624858848,72.01170827626768,31664000
2020-09-23,70.2795639038086,72.5515150577612,69.90662010640514,72.4432623180634,33148000
2020-09-24,70.92911529541016,71.69482570377673,70.01338475181507,70.07198186797439,29004000
2020-09-25,71.75695037841797,72.00723650932608,70.18669474785692,71.14463971858872,26460000
2020-09-28,72.7282943725586,73.33811955209461,71.97251821532628,73.20950598351357,40158000
2020-09-29,72.9671630859375,73.33132446249498,72.4444871678634,73.0198042504251,19564000
2020-09-30,72.98057556152344,73.98122749738637,72.49787873848452,72.84152014010796,34032000
2020-10-01,73.99810028076172,74.4425607812124,73.45779907773326,73.70907782047377,35590000
2020-10-02,72.42536163330078,73.65594628822517,72.052910466983,72.60463861376776,25682000
2020-10-05,73.79600524902344,73.90475810703862,72.71589508080001,72.81223592784607,22266000
2020-10-06,72.17806243896484,73.83273938886849,71.93721035186023,73.27754066084998,24908000
2020-10-07,72.51824188232422,72.94879009438718,71.31199611535075,72.71687950056844,34924000
2020-10-08,73.7915267944336,73.99364250506075,72.75660918447879,72.75660918447879,23756000
2020-10-09,75.24607849121094,75.31063155444552,73.96633807127485,74.2270509124122,28706000
2020-10-12,77.92424011230469,79.1513468413504,76.10767659400082,76.62563172156159,49652000
2020-10-13,78.04988861083984,78.95966320723888,77.62877440800898,78.64829451489132,32020000
2020-10-14,77.8711166381836,78.84465629449534,76.99957825302243,78.39304246496536,38586000
2020-10-15,77.42665100097656,78.21997396297216,76.72644842677744,76.831723188569,30800000
2020-10-16,78.11592864990234,78.51917498369669,77.61883449131766,77.76036777120736,28694000
2020-10-19,76.20897674560547,78.86778362867038,75.88072533381943,78.48589839586765,32142000
2020-10-20,77.26773071289062,78.33889916811343,75.76501384832301,75.83354510877699,44834000
2020-10-21,79.1240234375,80.38638835563604,78.047391572424,78.13181293198265,51366000
2020-10-22,80.2175521850586,80.54828904723067,78.71135710107104,79.1111177696336,28672000
2020-10-23,81.49232482910156,81.55985585659518,80.47478258314635,80.75089294892422,27516000
2020-10-26,78.98200225830078,81.3552648110084,78.28924088971746,80.69826185002869,37066000
2020-10-27,79.66781616210938,79.79618726816781,78.60111827113761,79.2412385447574,24580000
2020-10-28,75.31560516357422,77.53690047427607,75.21628634321627,77.45694984685586,36680000
2020-10-29,77.82939147949219,79.14389753821341,75.59468419892224,75.6006401448401,40062000
2020-10-30,80.49962615966797,83.77670009021313,79.67775100323058,83.0372609927354,86582000
2020-11-02,80.74890899658203,82.47410248300748,80.25230739284342,80.85468386515178,50708000
2020-11-03,81.94969940185547,82.52029573143325,80.281617663079,81.03446140401488,33234000
2020-11-04,86.86207580566406,87.9662748351412,84.721724049789,84.93278125242438,71418000
2020-11-05,87.56924438476562,89.07245394160914,86.93060935423904,88.44475330060617,41316000
2020-11-06,87.48878479003906,88.0191518822448,86.42605771293628,87.10143616420507,33218000
2020-11-09,87.55087280273438,90.28515986313533,87.40288344928055,88.93638807832393,45366000
2020-11-10,86.42803955078125,87.55085646499839,85.28138370061504,85.9661961600754,52722000
2020-11-11,87.03986358642578,87.61145255562555,86.77442995080564,86.9052864826371,25280000
2020-11-12,86.89733123779297,87.8125691391822,86.68677415967848,86.78758573945446,24950000
2020-11-13,88.24710083007812,88.4467386863625,86.63463830718922,87.28419257267741,29998000
2020-11-16,88.46361541748047,89.34210224720016,87.78376619529506,87.98290392040381,24936000
2020-11-17,87.90593719482422,88.64339091816939,87.7495064690329,88.24313012579633,22942000
2020-11-18,86.7453842163086,88.07081723795302,86.71360401270928,87.66161491206606,23470000
2020-11-19,87.59654998779297,87.87812376634645,86.25994785105497,86.32822905664568,24998000
2020-11-20,86.5174331665039,88.09712277002718,86.5010505266861,87.66061104507605,46270000
2020-11-23,86.15342712402344,87.09896008839227,85.30225725984842,86.88542502347123,43232000
2020-11-24,87.8428726196289,87.97794984411425,85.79736879323788,85.93691676620557,31560000
2020-11-25,87.9695053100586,88.32258834194486,87.23006627021488,88.04200720827063,20916000
2020-11-27,89.05010986328125,89.58693308542536,88.01966297279354,88.05194329189372,17698000
2020-11-30,87.43863677978516,88.79559980634644,87.15358490191596,88.45388308870092,36476000
2020-12-01,89.29393005371094,90.62134815547961,87.86719315015274,88.11549394339595,34738000
2020-12-02,90.77629089355469,91.15867625708412,88.8655158618746,89.29393477639073,24440000
2020-12-03,90.71768951416016,91.73224619755354,90.51308838630666,90.58062699052718,24546000
2020-12-04,90.77828216552734,91.03502436748224,90.23202490218026,90.60596133397502,27564000
2020-12-07,90.35568237304688,90.99580267217657,89.67534048970651,90.3318434310863,26418000
2020-12-08,90.30949401855469,90.47585891109519,89.19983904867857,89.88986500379232,21926000
2020-12-09,88.60018157958984,91.09014584777552,87.78973343827575,89.98471167795182,30152000
2020-12-10,88.16317749023438,88.46014125711915,86.42457170810688,87.88855230933521,27256000
2020-12-11,88.48299407958984,88.61608599046409,87.40189130640314,87.55385129163841,24414000
2020-12-14,87.40486145019531,89.25867611149724,87.26357823134042,88.14678589327933,32004000
2020-12-15,87.78773498535156,87.96899729214239,86.9027921109497,87.6213776974754,29646000
2020-12-16,87.55087280273438,88.04747445495914,87.20722379257133,88.0415109310898,30270000
2020-12-17,86.80099487304688,87.98708439196274,86.34213697110056,87.82449312778864,32494000
2020-12-18,85.96222686767578,87.1590384634366,85.4263963832509,87.11285336589343,80328000
2020-12-21,86.37739562988281,86.45089776294904,84.37261358419228,85.0931845470445,36568000
2020-12-22,85.58929443359375,86.27981288126546,85.04675775602949,86.132073592424,18734000
2020-12-23,86.0302734375,86.80546328080491,85.66576348918727,85.81822357899378,20676000
2020-12-24,86.35157775878906,86.70665370806366,85.86788822221988,86.16038884574894,6936000
2020-12-28,88.200927734375,88.92785635490118,86.72329217106092,86.98649046469971,27860000
2020-12-29,87.33831787109375,89.01286315485197,87.20771140146256,88.78194521823438,25988000
2020-12-30,86.38484954833984,87.65491344135812,85.6935808891122,87.50171073870466,26122000
2020-12-31,86.99864959716797,87.34875466158964,86.18124524010686,86.18124524010686,20238000
2021-01-04,85.8246841430664,87.43416872026468,84.81211267442745,87.27972330707433,38038000
2021-01-05,86.4543685913086,86.78957620701044,85.31690413411205,85.66378116067315,22906000
2021-01-06,86.17478942871094,86.80596817319672,84.3726155910741,84.55288525986151,52042000
2021-01-07,88.75513458251953,88.81223892370902,86.26219213131584,86.41166668470011,45300000
2021-01-08,89.746337890625,89.87694435913419,88.07403557290453,88.79137849204815,41012000
2021-01-11,87.735595703125,89.10597089875891,87.42770513845433,88.69651857886376,24194000
2021-01-12,86.73397064208984,88.29777045000148,85.67919213103616,87.09996585814103,27140000
2021-01-13,87.12378692626953,87.65191867243024,86.30985313597574,86.33816282224139,21882000
2021-01-14,86.4176254272461,88.14728975943747,86.08092503499249,87.08505511058986,23590000
2021-01-15,86.21947479248047,87.20324395595209,85.49244780742124,86.31879359693272,26844000
2021-01-19,88.93440246582031,89.84889786069577,86.48118909961785,87.0170272514447,34692000
2021-01-20,93.70376586914062,94.53855311547629,90.65611726122195,90.9506031893154,49806000
2021-01-21,93.91978454589844,96.08546052520303,93.71419074084986,94.25499216619674,41278000
2021-01-22,94.40645599365234,94.89809436257674,93.44851097182695,94.13977963050202,25442000
2021-01-25,94.32452392578125,95.8232628796447,92.74185613608434,95.38079514923777,38546000
2021-01-26,95.21044921875,95.5958125637096,93.5719124038081,93.80010242602992,26262000
2021-01-27,90.91732788085938,93.8577087603916,89.83523249678757,93.48675031044843,54966000
2021-01-28,92.52234649658203,94.29620299289358,91.50580443786549,91.57035749557768,35462000
2021-01-29,91.16314697265625,92.23282272395863,89.89482602980084,91.68110209084873,32252000
